song_id,release_year,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,artist_type,genre,hit,duration_log,followers_log
00z7KscyujNtThfKhIVeEb,2013,"C♯, D♭",0.0158,0.548,0.673,0.0,0.0794,-5.29,0.0268,0.652,81.947,72.0,singer,country,1,12.208739087412216,14.19138068984329
00zqTWtvCWvDtAqoLRl6Sy,2009,B,0.376,0.682,0.646,0.0,0.0705,-5.509,0.0839,0.253,128.279,60.0,-,pop,0,12.372493452792451,13.493220477458706
013AWvizllIUEC2FOBzOnh,1998,C,0.403,0.555,0.698,0.0,0.0851,-8.874,0.0287,0.816,168.12,69.0,singer,pop,1,12.532739826459556,13.215073817174721
0158TMiGmHyibaDeaUKayX,2010,G,0.00643,0.635,0.758,0.0,0.229,-5.772,0.0243,0.322,113.002,62.0,-,country,0,12.251304104059098,13.140246516602545
015A6ZcNAWSSuwY7iDcD1b,1999,D,0.467,0.682,0.579,2.21e-06,0.0952,-6.526,0.101,0.712,76.915,73.0,singer,unknown,1,12.538110062861273,14.477870126605213
015dXT3hAZz9dTvEVs9vkK,1970,D,0.763,0.523,0.411,0.238,0.145,-18.696,0.0657,0.583,177.485,51.0,singer,country,0,11.980100096372416,7.318539548567902
015qd1I4v00JIoK7yOUgKC,1991,E,0.763,0.706,0.44,0.0,0.0958,-11.577,0.0493,0.395,90.012,58.0,singer,pop,1,12.58770260665257,12.976372978401344
0187LgdeJTJT1kw9YUfDQZ,1980,C,0.00296,0.713,0.569,2.46e-05,0.0729,-12.872,0.0298,0.648,111.663,56.0,singer,adult standards,0,12.446667041257989,11.83547986773959
019HTMqFkZn52QslajmGWv,2009,"A♯, B♭",0.0236,0.401,0.802,0.0,0.224,-5.646,0.0291,0.326,163.987,64.0,singer,pop,0,12.279327754099118,13.025764367415075
019LymYgh7wHQaInMdZd0Z,1988,"A♯, B♭",0.558,0.5,0.313,0.0,0.356,-14.124,0.03,0.179,140.484,36.0,singer,unknown,0,12.356963732939244,2.3978952727983707
01Aj44KIjCrPmZeXq4UOky,2001,G,0.163,0.412,0.577,0.0,0.0969,-4.944,0.119,0.345,173.675,77.0,band,pop,1,12.373284794623576,15.040929344421205
01BlGnXpLuC0BjgUxVYZFb,2010,C,0.00212,0.662,0.8,0.0,0.251,-4.775,0.038,0.649,103.166,94.0,singer,pop,0,12.485222169100776,17.208010728290933
01C5aCltIDncPqMjWDcx2L,2005,"A♯, B♭",0.218,0.83,0.763,0.0,0.314,-3.826,0.164,0.924,87.922,81.0,singer,soul/r&b,0,12.625749618306513,15.12375256268009
01CnYyPXMFRzOFVQBU8WMb,2003,"G♯, A♭",0.0626,0.613,0.801,1.15e-05,0.124,-4.431,0.0354,0.609,126.966,61.0,singer,country,1,12.40147905437271,13.383462226186383
01Da7Gqp2RFtQqD3KY5fiE,1972,"G♯, A♭",0.722,0.556,0.578,0.0,0.625,-13.852,0.132,0.813,85.279,60.0,duo,pop,0,12.125231285685544,11.695713579575825
01F8B0dhzGdWvmcSO6vUdi,1998,"C♯, D♭",0.141,0.805,0.638,0.0,0.322,-5.864,0.0803,0.644,94.52,76.0,singer,hip hop/rap,0,12.661939317218794,13.247431809991097
01IpNtCBRCrPj91rgARPl3,1964,G,0.186,0.74,0.386,0.0,0.152,-13.701,0.0383,0.886,120.247,40.0,band,soul/r&b,0,11.666170020104762,8.864181369765426
01KH1e2NXBBW5XpAFwEe7F,1967,A,0.0124,0.662,0.802,0.0719,0.26,-10.402,0.0511,0.719,143.952,57.0,band,rock,0,12.200527298474544,11.74812406136495
01KVTFUEdqlhQQO7PwhaLl,1973,"A♯, B♭",0.0133,0.687,0.676,0.00456,0.0894,-11.651,0.0316,0.863,117.459,36.0,-,functional,1,12.023086868190585,7.319202458767849
01LUIYDKWEyvAEjAD2W5Bz,1979,D,0.194,0.92,0.698,1.46e-05,0.0658,-11.415,0.247,0.813,111.813,57.0,-,hip hop/rap,0,12.373229801804356,11.921425961621914
01Lr5YepbgjXAWR9iOEyH1,2013,C,0.0407,0.778,0.42,0.0,0.11,-8.224,0.0919,0.2,131.957,75.0,rapper,hip hop/rap,0,12.413956355453712,14.357102604019673
01MXkFA8sL7at6txavDErt,1983,G,0.202,0.388,0.72,0.000288,0.283,-5.541,0.033,0.554,141.283,72.0,duo,adult standards,1,12.74182890233791,14.013676756153373
01PZn2ZIyyFWEbp2NlyXyq,1974,C,0.0507,0.718,0.588,0.0,0.589,-11.36,0.0532,0.65,109.103,11.0,-,unknown,0,11.98749988223066,4.110873864173311
01PnRJeFSeOgIpBuv1kQKd,1969,D,0.053,0.71,0.665,0.0207,0.177,-7.632,0.0277,0.796,127.472,81.0,band,rock,0,12.009412784794938,14.863069172656376
01Q4wU19hamqnhNjtuvTyI,1987,A,0.0652,0.382,0.458,0.00167,0.259,-13.559,0.0286,0.157,67.233,60.0,band,rock,1,12.56863373209213,13.415608944877064
01QicLin8hNjIcUDuE0nRP,1964,"D♯, E♭",0.66,0.401,0.426,0.0,0.165,-10.8,0.0315,0.395,129.86,34.0,band,adult standards,1,11.944714374881176,9.75504554717585
01R0Xdwje645C6xFCnMRvm,1987,B,0.0211,0.507,0.804,0.00248,0.381,-13.267,0.044,0.708,157.996,68.0,band,rock,1,12.319227208535912,14.273654133997347
01R9hVkJG2WDGOkH6UfJBL,1990,"A♯, B♭",0.0956,0.777,0.677,0.00133,0.141,-6.907,0.105,0.883,123.892,9.0,-,unknown,0,12.31958434980247,12.510954696618613
01RcP6fQNIPpQoHncRthSN,1971,A,0.476,0.666,0.625,4.3e-06,0.0702,-7.011,0.0267,0.655,112.744,73.0,singer,adult standards,0,12.266292479548728,13.689432463236187
01TnVDiet1DFTsyWKUKovl,2018,B,0.1,0.414,0.416,0.179,0.131,-8.024,0.0251,0.196,159.91,93.0,rapper,hip hop/rap,0,12.13494714446161,16.515338918845647
01U7AowXWVSzZ8K3LxAeED,1973,E,0.345,0.517,0.582,0.00132,0.0871,-6.055,0.0305,0.402,138.793,62.0,duo,adult standards,1,12.420433743756416,12.501693125283476
01UYpHuzHi4eB9PAbDoPY2,1972,F,0.611,0.501,0.474,0.0298,0.0667,-10.041,0.0386,0.35,88.609,62.0,duo,adult standards,1,12.225718397777008,12.501693125283476
01VFDkHBNJcCNUjzD3flWg,1998,F,0.0442,0.534,0.561,0.678,0.189,-11.089,0.0409,0.219,84.978,82.0,singer,pop,1,12.431457682836637,15.00887620477363
01WAKCnVJRRtAjVWvKUR2q,1971,"F♯, G♭",0.63,0.324,0.453,0.000708,0.377,-10.845,0.0314,0.305,84.2,62.0,-,adult standards,1,12.155484365719326,12.277588332041496
01XELYz10eYmxEJO5SdPLk,1972,D,0.361,0.717,0.498,0.0,0.0798,-9.672,0.0495,0.891,99.822,31.0,-,rock,0,12.165188149056712,7.641564441260972
01XFgRZfZI7oBagNf1Loml,2013,C,0.0111,0.452,0.794,0.00182,0.416,-5.151,0.0483,0.282,137.825,63.0,-,hip hop/rap,1,12.189257052601612,11.879601233536802
01XVQFw2pG1mhyOeCNTrwD,1980,D,0.0265,0.491,0.564,4.12e-06,0.892,-15.894,0.0728,0.334,140.252,24.0,-,adult standards,0,12.384277406603916,8.891236429516061
01XhYI6Jdq3NOmgGrivwVE,1989,B,0.217,0.745,0.879,5.89e-05,0.251,-7.662,0.0394,0.789,92.004,40.0,band,hip hop/rap,0,12.568539782285614,5.043425116919247
01Ynfp1UOc9Tep3a25ySqX,2009,G,0.00545,0.618,0.512,0.0,0.0868,-7.236,0.0622,0.235,128.977,91.0,singer,hip hop/rap,0,12.208808898573055,15.920768714453589
01cQPNCptd662nikuY42zw,1971,E,0.602,0.621,0.413,4.88e-06,0.145,-12.274,0.0348,0.338,139.491,52.0,band,soul/r&b,0,12.646737573310412,12.379530031385658
01cv0e6DdNlx3TkzzWfAHB,1999,D,0.0253,0.352,0.873,1.81e-06,0.89,-7.366,0.142,0.497,104.662,46.0,band,rock,1,12.549403451160632,10.763694586973367
01e8dGbulrphX8j3fZDQYk,2014,C,0.0917,0.615,0.723,0.000423,0.101,-6.506,0.0448,0.219,117.958,75.0,singer,country,1,12.540879209975106,14.459575681758288
01gc96njmCGB8VFS3wPKyC,1972,G,0.689,0.371,0.184,0.000117,0.113,-13.646,0.0362,0.293,120.341,66.0,-,pop,0,12.482089442451421,13.111886688048825
01h0dh08fyqGPofJVCw08N,1968,D,0.151,0.508,0.513,0.0,0.12,-8.175,0.0314,0.224,98.207,71.0,singer,soul/r&b,1,12.044188808436164,11.282807649918682
01hJnhpAmjzg85Etnz2ECH,2011,"C♯, D♭",0.87,0.342,0.249,5.09e-05,0.152,-11.812,0.0277,0.203,94.746,79.0,singer,soul/r&b,0,12.209008332182268,15.576102321359249
01jIO8SJFnpSiNLH1JaBZ5,2018,"G♯, A♭",0.413,0.735,0.453,0.0,0.104,-8.264,0.0602,0.335,115.002,76.0,singer,hip hop/rap,0,12.289439054353704,14.086941289830005
01kmJXmeQaNlSZFRyFlSmz,1975,F,0.101,0.623,0.681,0.0158,0.269,-15.733,0.0604,0.843,107.319,55.0,band,soul/r&b,1,12.485070872297767,12.625838344348486
01l9n7SiPCty5PfKPcqMS4,1971,E,0.442,0.633,0.693,0.00245,0.0702,-13.506,0.0331,0.889,103.047,61.0,band,country,0,12.110739465461345,11.007120549661101
01mWFDRL40UlnbOXya5gqm,2014,C,0.00276,0.558,0.667,0.0,0.0641,-6.041,0.0265,0.402,105.991,69.0,band,metal,0,12.496254091943019,13.995181103932127
01n1kfqOOjh4SGqjVNVNNN,2006,C,0.067,0.819,0.636,1.57e-06,0.199,-8.682,0.133,0.439,147.9,35.0,-,unknown,0,12.103386328790714,7.630461261783627
01qWCNkkknoQktSrxjIHF8,1970,"F♯, G♭",0.331,0.694,0.445,0.0,0.0425,-13.967,0.0321,0.96,112.594,52.0,singer,soul/r&b,0,11.96332569707214,11.2816363282696
01qoKBIhSo3AlowvoiKPqH,1988,"C♯, D♭",0.000378,0.724,0.79,0.482,0.0545,-11.389,0.0699,0.962,115.421,38.0,-,hip hop/rap,0,12.816745414218994,10.361481857656132
01rYWOpu72uFQORnWN84C3,1996,"F♯, G♭",0.591,0.631,0.536,0.0,0.108,-7.194,0.0586,0.829,59.999,73.0,singer,unknown,1,12.428900146905862,14.477870126605213
01slhbkp1vxXKC9lDO6zxp,1967,"A♯, B♭",0.412,0.482,0.484,0.0,0.0672,-8.987,0.0468,0.56,170.548,53.0,singer,funk,0,12.134796812926602,10.417059401970144
01snF0yZUkySMc0BcKiWOt,1968,D,0.284,0.747,0.29,0.405,0.356,-11.99,0.0303,0.653,105.16,42.0,-,jazz,0,12.001916438278675,9.808407346285858
01sno3m5rqaFy2YVE1A7LZ,1983,A,0.00351,0.488,0.905,0.373,0.0685,-3.789,0.0485,0.805,128.472,86.0,band,rock,0,12.229207948582294,16.33051639793853
01tKbq9PNJVgmmUvb7skOP,1988,"F♯, G♭",0.864,0.327,0.361,0.117,0.13,-9.431,0.0319,0.168,84.525,66.0,singer,adult standards,1,12.49525858660446,12.527906113444077
01wn883KcvAKFrn8o0kDgi,1984,C,0.00102,0.648,0.918,0.0605,0.173,-4.67,0.0447,0.654,119.165,56.0,band,rock,0,12.436604833517395,12.768886172387225
01xc0Rvv19F2p2wno0KUF4,1986,"F♯, G♭",0.0201,0.623,0.685,6.38e-06,0.322,-11.515,0.0368,0.782,110.045,42.0,singer,unknown,1,12.469720700969896,8.766550149546351
01xhMrdCefADl7HSttJaf7,2016,"A♯, B♭",0.293,0.637,0.862,0.0,0.217,-4.343,0.191,0.573,82.019,94.0,rapper,hip hop/rap,0,12.436024964487997,17.1857160817176
01z2fBGB8Hl3Jd3zXe4IXR,2018,D,0.89,0.272,0.238,0.00925,0.275,-12.148,0.0349,0.119,83.507,85.0,rapper,hip hop/rap,0,11.994369650764703,15.04955572195895
01z8DYuLaMcRrV4v4CUiSz,1965,E,0.473,0.404,0.726,0.0,0.222,-7.216,0.0384,0.529,128.96,0.0,-,unknown,0,12.05517998591987,0.0
01zu7o6BUebaLXkjHMN71i,1966,G,0.863,0.225,0.296,0.185,0.112,-9.652,0.0357,0.308,112.467,63.0,band,pop,0,12.104930995707303,12.964902224001131
020A6nXRCIC7AsKuHkxmH6,1995,"C♯, D♭",0.168,0.552,0.499,0.0,0.116,-11.491,0.0252,0.228,106.016,47.0,-,unknown,0,12.399647314552036,10.424896969841763
020b0QxseQbcMTPKV49qRm,2013,E,0.147,0.402,0.7,0.0,0.0992,-4.613,0.0348,0.496,198.972,34.0,singer,pop,0,12.307672097245765,10.889416281092553
021O8Fvrww2EJB8220tgXo,1968,F,0.871,0.23,0.273,2.21e-06,0.059,-13.277,0.0352,0.0868,74.919,65.0,singer,adult standards,1,12.29610071771585,12.868791545962207
022rVz5n3Ga5CelWqme1Sb,1999,A,0.123,0.589,0.369,2.21e-06,0.114,-11.477,0.0242,0.295,98.997,55.0,singer,country,0,12.325813762892718,12.198685427096155
023ANytNFEk7vglingnI4p,1982,B,0.0626,0.748,0.791,1.29e-06,0.205,-6.845,0.033,0.983,116.899,34.0,band,soul/r&b,1,12.067046182623672,8.83200393125627
024Q1MI4uaYHF6j2Q2ZYgF,2004,"A♯, B♭",0.182,0.828,0.792,0.0,0.281,-5.435,0.179,0.777,134.199,71.0,rapper,hip hop/rap,1,12.360341889756967,13.142781501517984
024t97fsjL7a2cxUlVsStn,1990,C,0.0701,0.517,0.764,2.78e-06,0.221,-6.649,0.0282,0.246,88.142,73.0,band,adult standards,1,12.438615881070016,14.141123329166126
0290RpkX79wgpUQ89i7c7o,1966,"C♯, D♭",0.311,0.72,0.913,0.000186,0.246,-5.274,0.248,0.94,93.373,25.0,band,unknown,0,11.832890780342161,6.444131256700441
0290kk4DWG2x8WRraLGrJS,2005,D,0.00608,0.546,0.652,0.0,0.249,-6.515,0.0293,0.467,83.979,23.0,-,country,0,12.452518575214151,7.6511201757027
029711BlHKszqkSd9GaNI6,1969,E,0.215,0.523,0.802,0.0,0.202,-5.612,0.0431,0.966,128.578,7.0,-,unknown,0,12.037429116551188,4.0943445622221
029NqmIySn1kOY305AAhxT,1986,"C♯, D♭",0.0246,0.657,0.685,0.0,0.037,-5.203,0.0334,0.424,96.458,68.0,band,rock,1,12.655663086125074,13.548801669270128
02D9uD9WQb834Lb54xCvDS,1996,D,0.343,0.695,0.638,0.0,0.635,-7.891,0.0458,0.701,118.106,61.0,band,pop,0,12.577870657234492,13.760194446043512
02FJNRUlB28e1F0R9uP2s1,1976,"A♯, B♭",0.149,0.803,0.776,0.00471,0.222,-7.561,0.0333,0.969,113.193,90.0,band,rock,0,12.148517682486746,16.395724660280152
02G5d0C1S5pRtCiS3li3II,1966,C,0.0421,0.58,0.503,2.25e-05,0.208,-9.437,0.0287,0.481,112.963,52.0,band,pop,0,12.217215334548658,11.35825798495809
02GwPAncasVL82yC7y2hmN,2001,"C♯, D♭",0.142,0.735,0.844,0.0,0.319,-5.215,0.167,0.742,156.069,62.0,rapper,hip hop/rap,1,12.565242474653035,12.355078685792854
02HlQYEwVcGVPRTMgxWO7r,1964,F,0.0101,0.561,0.644,0.104,0.31,-10.034,0.0352,0.886,100.624,15.0,-,unknown,0,11.709380012230096,5.5909869805108565
02PSTB9Cu6AQccSrMZKuKo,1966,C,0.688,0.731,0.66,0.751,0.0715,-10.931,0.034,0.768,134.387,48.0,-,funk,0,12.763594814803287,10.548651743073922
02QQXgeAghpU4smdM7l7We,2008,B,0.0448,0.707,0.724,0.0,0.072,-3.887,0.051,0.659,108.984,64.0,singer,pop,1,12.429648103559249,13.735229571904698
02XnQdf7sipaKBBHixz3Zp,2009,F,0.113,0.762,0.692,0.0,0.094,-3.973,0.0438,0.397,114.906,89.0,singer,pop,1,12.246773032656549,15.990467712890995
02ZYIF6aoXo6Zz7EUBpoIc,1969,F,0.267,0.671,0.46,0.366,0.0379,-13.482,0.0346,0.812,142.696,58.0,band,traditional,0,12.082174701873889,11.772285220417421
02acUMylPHMjJ9miDc9b38,2006,"C♯, D♭",0.0152,0.435,0.729,2.63e-05,0.11,-4.818,0.0307,0.524,188.017,68.0,singer,pop,1,12.455277628272214,12.993408923170522
02as9VXZxm5tGvXNkowiDk,1996,F,0.394,0.566,0.759,7.89e-06,0.0753,-9.091,0.0462,0.918,78.952,60.0,singer,pop,0,12.492656615287817,12.877978314095682
02cO8JBZT4Rx5BJ1qbe2uh,2008,"A♯, B♭",0.128,0.77,0.611,0.0,0.0898,-7.465,0.209,0.563,85.004,74.0,singer,pop,0,12.384670611690531,14.207599941919113
02d1E4NRuh7OEQO4vCb9PD,2012,C,0.000992,0.612,0.877,0.00563,0.462,-4.43,0.064,0.38,131.068,89.0,singer,pop,0,12.485675922213934,15.990467712890995
02eD9ymfJOJOhM97HYp5R9,2010,F,0.575,0.515,0.3,8.46e-06,0.115,-8.005,0.0289,0.206,81.12,73.0,singer,country,1,12.374244566719685,14.496582120848093
02hIV5OSVZBRia0T3tqr5w,1964,"C♯, D♭",0.906,0.347,0.481,1.16e-06,0.277,-9.355,0.0284,0.566,107.863,39.0,band,soul/r&b,0,11.945837113702774,8.411165786770708
02iG08jjPlK4Zrw1yy95le,1987,"F♯, G♭",0.00313,0.766,0.717,0.0423,0.0598,-7.492,0.0642,0.645,114.59,38.0,singer,soul/r&b,1,12.346243200064187,11.004131110113317
02jcEwywffn3Tsb48fXmlW,2002,B,0.00108,0.802,0.904,0.0,0.173,-3.267,0.0459,0.961,128.931,86.0,singer,pop,1,12.168028040490528,15.745451881305556
02kLsFtDarrR3xZldeerbL,1985,B,0.646,0.658,0.64,5.2e-05,0.104,-10.515,0.0357,0.36,112.389,0.0,-,unknown,0,12.223573606415453,0.0
02lTDOxHeXTHsdwXoz6lpC,1996,A,0.083,0.269,0.895,0.00266,0.153,-6.382,0.118,0.16,168.479,51.0,band,rock,1,12.609896407366213,10.738654993116501
02oIcYlpfTq4p3ssQnyuqG,1965,F,0.491,0.339,0.506,0.893,0.0766,-12.769,0.0348,0.355,133.459,21.0,-,pop,0,11.738434216990719,6.248042874508429
02srSkeu2pzybuVr2B9TJm,1974,A,0.732,0.564,0.594,0.00366,0.343,-9.245,0.0328,0.766,120.749,50.0,band,kids,1,12.09373227168247,11.236460247723613
02tiurLpJcKS0aFVsyvKz3,1968,A,0.309,0.32,0.448,0.35,0.263,-8.786,0.0275,0.261,64.426,67.0,band,pop,0,11.984933334384134,13.135735569778085
030OCtLMrljNhp8OWHBWW3,2010,B,0.000176,0.59,0.698,0.0,0.107,-4.262,0.0286,0.352,95.975,82.0,singer,hip hop/rap,1,12.31982088566888,15.774788388677715
033BQ6igY3xKhqOtfHgMAx,1981,F,0.374,0.9,0.611,0.794,0.0607,-5.443,0.0582,0.847,119.996,0.0,-,unknown,0,12.604852121186608,1.0986122886681098
033uNwmVzZvXm00CUPBnA0,1996,D,0.0534,0.65,0.702,0.00121,0.0496,-9.085,0.0295,0.774,120.055,60.0,DJ,electronic/dance,0,12.386842999831392,11.369089735982838
035Wi3SCHzijMtWdhVv5K8,1996,E,0.174,0.504,0.443,2.41e-05,0.26,-11.11,0.0265,0.244,102.563,57.0,singer,folk/indie,0,12.77433947647964,12.261062598847
035fw4auzPyaTOkemNVBHe,1980,C,0.522,0.547,0.576,0.00647,0.119,-11.511,0.0408,0.846,145.207,77.0,singer,rock,0,12.14844882928968,14.881961159823987
036GQb6SETOJJG8BxJTNxc,2013,C,0.039,0.71,0.925,0.0,0.127,-3.329,0.0359,0.93,118.024,48.0,band,pop,0,12.314873237335163,12.4211517665623
036VfOqzE69Sn7LEcqhMPo,1974,"A♯, B♭",0.0954,0.615,0.754,0.00191,0.0957,-8.923,0.0586,0.703,103.822,74.0,band,soul/r&b,0,12.356391708365297,14.159982142886927
036xVkxIbTIJrQNNAQ4Rjb,1968,E,0.208,0.647,0.657,0.0,0.103,-9.486,0.0369,0.938,89.027,45.0,singer,soul/r&b,0,12.223131315538108,8.952993499320474
03700DXvpDN5MXqaLeU0J0,1992,D,0.116,0.558,0.915,8.5e-06,0.313,-8.501,0.0444,0.758,184.78,65.0,band,adult standards,1,12.425641816350796,12.685915213286567
03B0yrE4zrioHjmY05l9xz,2005,D,0.0163,0.82,0.67,0.000398,0.189,-9.422,0.197,0.535,90.522,32.0,singer,soul/r&b,1,12.328352223238447,11.896185863090201
03DQO1cC5RzTWRxJLzJCgy,1971,G,0.567,0.477,0.464,0.0,0.487,-10.818,0.0272,0.689,77.917,34.0,band,soul/r&b,1,12.126141598289045,7.177782416195197
03DrwKCR5YhSyQiAQUqzxK,1997,F,0.00781,0.678,0.795,0.0,0.156,-9.313,0.0822,0.55,128.949,71.0,rapper,hip hop/rap,0,12.400656215615012,13.142781501517984
03EnOL1O9EKi9CFNmPyrCm,1994,A,0.538,0.581,0.457,0.0,0.103,-6.941,0.0261,0.153,134.092,78.0,singer,rock,1,12.781668638554883,14.041486893154865
03K011CpEjqCtcSAYCBqow,2010,C,0.409,0.909,0.779,0.000681,0.0398,-4.004,0.136,0.955,110.022,80.0,band,classical/soundtrack,0,12.226139943680286,13.926805032810252
03L2AoiRbWhvt7BDMx1jUB,2016,"F♯, G♭",0.352,0.44,0.421,1.33e-05,0.136,-11.399,0.154,0.116,87.629,99.0,rapper,hip hop/rap,0,12.602745884842143,17.503026608065213
03L32Cqbq5lKcTg6CCdV64,1997,"G♯, A♭",0.101,0.725,0.806,0.884,0.114,-3.461,0.0499,0.589,127.011,11.0,-,unknown,0,12.409017571151187,5.472270673671475
03Lt3p5wQjBk5XkOUdznWp,1971,A,0.624,0.518,0.611,0.0,0.363,-6.051,0.0322,0.426,89.483,76.0,singer,soul/r&b,0,12.27417044989737,14.499696708151916
03OArDwBMEgtTDcty84Rcp,1967,D,0.696,0.396,0.444,1.23e-06,0.201,-11.303,0.0302,0.4,108.189,61.0,singer,adult standards,0,12.123712254101408,12.121989703758214
03PvsaP7LHVT9CVKCq6Sdv,1979,B,0.00244,0.322,0.65,0.000154,0.0428,-8.324,0.0399,0.479,132.864,20.0,-,unknown,0,12.683138776495161,6.96979066990159
03WWKLmyguLY0cLbEuKOfN,1971,"C♯, D♭",0.502,0.817,0.628,0.48,0.0264,-7.971,0.0453,0.966,120.483,15.0,-,unknown,0,12.423173979358113,6.436150368369428
03Wma4AcL2NXi0HPqhKJ1v,1983,G,0.551,0.631,0.503,0.0,0.137,-12.083,0.0766,0.699,90.205,56.0,singer,adult standards,1,12.280196331846142,11.473082158045662
03Y9Gez0KGG8zYY3KWIqdk,1988,"D♯, E♭",0.0313,0.649,0.712,1.18e-05,0.291,-9.878,0.0342,0.779,121.041,54.0,band,pop,1,12.254677078166859,11.359529500273846
03Yzlc8pGvWxRFeN7zxlTa,1966,G,0.103,0.719,0.631,0.0,0.245,-6.983,0.0305,0.909,115.483,26.0,-,soul/r&b,0,12.027394443651017,8.182559264068665
03ZVEpSeeJfROJW65OHgsf,1981,C,0.43,0.312,0.7,1.22e-05,0.827,-10.876,0.0613,0.199,139.588,76.0,band,rock,0,12.310256969745963,14.338575573850825
03ZtlmARAMWhAgZSIs6Fes,2010,B,0.122,0.763,0.794,2.86e-06,0.327,-6.078,0.0364,0.65,99.999,81.0,singer,pop,0,12.401754554025965,15.367466380651619
03b1NUHnoavfpLLKcEMfIb,2007,"D♯, E♭",0.115,0.375,0.726,0.0,0.177,-6.46,0.193,0.44,173.99,78.0,rapper,hip hop/rap,1,12.342995779690806,14.111180889149159
03fT3OHB9KyMtGMt2zwqCT,2014,B,0.0832,0.51,0.898,0.0,0.071,-3.15,0.0696,0.596,144.056,81.0,singer,country,1,12.332123629530768,15.29468123034099
03i9ehMBCqbxKw7wwEycFZ,1987,"G♯, A♭",0.124,0.612,0.796,0.00477,0.0888,-10.885,0.0395,0.895,124.854,59.0,singer,pop,1,12.36051328331556,12.290556247052296
03j354P848KtNU2FVSwkDG,2015,B,0.438,0.581,0.653,0.0,0.351,-5.04,0.0506,0.346,90.726,90.0,singer,soul/r&b,0,12.316602775674987,16.643373792142423
03jdBN8vd1xK38TlvXvCAr,1985,F,0.0331,0.675,0.729,0.0,0.0552,-7.699,0.0657,0.863,133.91,76.0,singer,soul/r&b,0,13.057363950065811,14.499696708151916
03mWW5Mpi0RMRGHDki19bi,1970,"D♯, E♭",0.628,0.762,0.252,0.00625,0.191,-14.957,0.0383,0.302,79.445,60.0,duo,pop,0,12.301387370778713,11.695713579575825
03n6SIUfhgX23DKSB9KKat,1967,"F♯, G♭",0.359,0.513,0.591,0.0,0.589,-6.747,0.0258,0.615,75.735,35.0,band,pop,0,12.14441530314137,9.875499515995958
03qVg9HRUJystE3EtupDei,1999,"C♯, D♭",0.0359,0.387,0.449,0.0,0.0915,-7.515,0.0333,0.0695,119.916,37.0,-,unknown,1,12.548388489258778,5.616771097666572
03rP9jQMCTb2KLSckFrIwi,1975,D,0.332,0.756,0.615,0.000283,0.279,-8.103,0.0357,0.756,97.652,15.0,band,unknown,1,12.223588346076195,4.430816798843313
03teNQu8rWlFnNzF1ULXIq,2010,C,0.0353,0.555,0.8,0.0,0.0783,-4.835,0.0776,0.801,174.007,57.0,-,pop,0,12.072701240107016,11.401803942087197
03wrQEmLVQsiDemqaZm11Q,1965,"F♯, G♭",0.542,0.614,0.575,0.00775,0.101,-9.265,0.145,0.914,81.123,25.0,band,unknown,0,11.560076190756561,6.444131256700441
03wxVlXdqCzRImWLTSF21U,1969,"G♯, A♭",0.705,0.264,0.547,0.0232,0.0997,-8.908,0.0324,0.211,88.722,71.0,-,classical/soundtrack,0,12.177199807961058,11.230575816507569
03xpqxQ2tCUuDAKNLThmGO,1992,"C♯, D♭",0.222,0.488,0.366,4.36e-05,0.195,-13.507,0.0336,0.116,171.832,78.0,singer,pop,1,12.781190510109226,14.811478638468786
03xqKkIVYcDk4PQACbWDdo,1965,F,0.316,0.592,0.41,0.0,0.14,-13.011,0.0305,0.663,122.419,58.0,band,folk/indie,0,11.975658980868785,12.497540044584849
03zB9duFz1JqLxAIYvGdac,1977,C,0.173,0.329,0.499,8.09e-06,0.124,-7.235,0.0274,0.164,98.533,63.0,singer,rock,1,12.429220196836383,13.123187038102706
042pmCix7CPth3l3X28jl1,1990,G,0.528,0.572,0.284,0.0,0.0853,-14.453,0.0269,0.244,74.968,68.0,singer,funk,1,12.685410698175234,13.880033453979774
046MBhhgQJJghnbgZCkaAR,2000,G,0.02,0.478,0.736,9.58e-05,0.118,-7.124,0.0367,0.564,144.705,65.0,singer,country,1,12.345086482056963,13.284373377419461
047fCsbO4NdmwCBn8pcUXl,2011,A,0.646,0.492,0.26,0.00178,0.0705,-17.341,0.0921,0.312,111.519,99.0,rapper,hip hop/rap,1,12.757736903677976,17.503026608065213
048fAgdSLnAbQZG1ePSUKb,2008,D,0.0533,0.552,0.648,0.00015,0.144,-6.71,0.0273,0.407,142.159,65.0,duo,country,0,12.362794303273843,13.508293582375002
0494ywXn6Z7SbcmHJKxOFJ,1978,E,0.626,0.63,0.688,0.0414,0.119,-9.67,0.0772,0.886,77.722,44.0,-,unknown,0,12.688091304354113,8.470939806898775
04F6rARD2mv4JiT8WglIDz,1994,G,0.623,0.621,0.201,0.0,0.131,-15.112,0.0296,0.146,130.627,52.0,band,country,0,12.383385848096506,12.24598542684134
04Fv23YNtb0NTEztJM2N38,2007,"G♯, A♭",0.0454,0.663,0.446,5.85e-05,0.132,-14.394,0.0982,0.574,91.919,36.0,-,functional,1,12.188280296270426,7.319202458767849
04Hi1j80cnQoTKbOsfIMiP,1968,"G♯, A♭",0.729,0.551,0.371,0.0,0.241,-7.771,0.0383,0.435,75.358,42.0,-,soul/r&b,0,12.04002396437039,10.007351949566416
