song_id,score,release_year,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,explicit,song_type,followers,popularity,artist_type,main_genre
5KGLcZLBCAqdPP6sa5zLYs,1018,1968,203620,1,1,4,0.0294,0.507,0.855,0.00015,0.272,-7.63,0.063,0.817,120.913,False,Solo,13199963.0,90.0,band,british invasion
5KLlcBOBEq4KYXRO35pYsN,8,1972,124000,0,1,4,0.171,0.725,0.478,0.000868,0.0896,-14.301,0.0489,0.345,128.165,False,Solo,33773.0,47.0,singer,american folk revival
5KNZrSrNySJBWtdBMSCCpc,103,1980,274547,2,1,4,0.215,0.751,0.509,0.000894,0.0414,-15.408,0.035,0.948,119.221,False,Solo,279.0,15.0,-,-
5KNbCF0FpIWuPE8x6bhGgw,1874,1991,291867,1,0,4,0.319,0.688,0.679,0.000301,0.29,-11.05,0.0259,0.536,101.872,False,Solo,216890.0,58.0,band,girl group
5KNhvluE6JZ8JdVYOADOJj,1994,1984,299507,0,1,4,0.137,0.623,0.624,2.85e-05,0.278,-12.047,0.0317,0.654,126.454,False,Solo,777497.0,72.0,duo,dance pop
5KOKzWL9VRIUCv8peD1q3D,172,1967,171773,9,1,4,0.66,0.794,0.272,0.0196,0.0815,-16.215,0.0476,0.252,123.134,False,Solo,22118.0,47.0,singer,brill building pop
5KRcRLeFgharHbfWW6E6TC,222,1964,124693,0,1,4,0.469,0.564,0.486,0.000141,0.0747,-7.858,0.0356,0.712,135.96,False,Solo,48015.0,53.0,band,adult standards
5KSJ9k1FYjFLnIRlJT2wF8,2208,1996,223547,4,1,4,0.0856,0.679,0.509,0.0,0.438,-7.31,0.0617,0.534,144.29,True,Solo,1201378.0,69.0,band,gangster rap
5KVKsVfutYirN4Hj0cfu4X,283,1968,168507,9,1,4,0.189,0.59,0.861,1.86e-05,0.0845,-7.006,0.24,0.739,92.811,False,Collaboration,52.0,26.0,band,-
5KVbaJP4IOZmZZlj5v4jp2,563,2011,436880,9,1,4,0.221,0.433,0.668,0.0,0.126,-6.544,0.211,0.351,70.478,False,Solo,293123.0,57.0,singer,alternative r&b
5KXdflxoxCcE9m5F2QoAUY,333,1973,289360,7,1,4,0.0582,0.412,0.54,0.0717,0.0849,-13.897,0.0516,0.299,96.783,False,Solo,7663718.0,83.0,band,album rock
5KYd5XHo3kGVPiVIVEuKLq,14,1993,285547,0,1,3,0.279,0.459,0.497,0.0,0.0873,-10.961,0.0314,0.22,174.746,False,Solo,19269.0,38.0,singer,diva house
5KcWjNtUm8gnNEMsfAYxlt,1135,1971,165867,1,0,4,0.0504,0.68,0.519,1.13e-05,0.197,-11.437,0.066,0.667,114.533,False,Solo,118680.0,59.0,band,brill building pop
5KgbyD2lQQlIupAaPjgiXg,2075,1978,212253,1,0,4,0.0266,0.733,0.795,0.000948,0.083,-7.224,0.0249,0.892,109.122,False,Solo,2322626.0,78.0,band,disco
5KhFaq45chTw8RGfWo8T8J,430,2018,112667,4,0,4,0.175,0.764,0.711,0.0,0.105,-3.818,0.288,0.774,90.076,True,Solo,4205712.0,84.0,rapper,emo rap
5KiDWqKsU0EfXQJdnWSOn9,1525,1983,204813,2,0,4,0.467,0.766,0.651,8.26e-05,0.147,-11.41,0.0349,0.898,131.485,False,Solo,916049.0,77.0,duo,album rock
5KjRITicSHJM88w3U9LwLM,871,1971,125667,10,1,4,0.658,0.798,0.511,0.00285,0.142,-14.078,0.034,0.962,91.568,False,Solo,181594.0,63.0,singer,art rock
5Kkbca9Z9g0TESfvNizHUp,1428,1981,272144,2,1,4,0.135,0.526,0.268,0.807,0.116,-15.742,0.0376,0.187,79.999,False,Solo,542.0,25.0,-,karaoke
5Kkky6ElB9H3j3Q7iI4H7J,125,1964,164773,2,1,4,0.59,0.799,0.433,1.1e-05,0.337,-16.561,0.109,0.843,115.079,False,Solo,1.0,0.0,-,-
5KliOPpfkFJzNXJpmjgTR7,397,2013,271653,1,1,4,0.311,0.65,0.723,0.0,0.412,-5.807,0.172,0.556,146.076,True,Solo,6461820.0,85.0,rapper,detroit hip hop
5Kn3ImySe8kxE4RKw0S9pf,487,1966,128293,2,1,4,0.193,0.686,0.756,0.0,0.368,-10.808,0.0701,0.915,138.534,False,Solo,118680.0,59.0,band,brill building pop
5KpWJgjvqMea81jjGdJW9A,176,1989,238507,7,1,4,0.00825,0.536,0.661,0.0,0.0633,-12.063,0.0287,0.844,106.221,False,Solo,489327.0,66.0,band,album rock
5KqGrafc3paz7bNPju5Ne9,808,1984,250120,11,1,4,0.318,0.63,0.478,6.49e-05,0.0942,-10.589,0.0275,0.279,92.491,False,Solo,9015.0,36.0,singer,country dawn
5KqINh56tApMe4LDMfLwOp,6,1993,194373,6,1,4,0.0081,0.614,0.928,0.00051,0.025,-6.827,0.032,0.878,133.629,False,Solo,160578.0,55.0,band,dance rock
5KqldkCunQ2rWxruMEtGh0,1246,1979,214880,4,1,4,0.342,0.671,0.501,0.0,0.194,-13.119,0.0594,0.86,87.038,False,Solo,865146.0,70.0,singer,adult standards
5KtBCESYv8hn5Ku62ITDxl,1391,1994,245907,8,1,4,0.0276,0.85,0.832,0.0,0.239,-6.198,0.129,0.603,103.954,False,Solo,93504.0,57.0,band,diva house
5KwYd278TmyAkLs686tsyw,1178,1990,238827,6,1,3,0.157,0.388,0.55,0.0,0.0913,-9.903,0.0311,0.253,159.978,False,Solo,1044515.0,71.0,band,album rock
5Kz1hj2NNSsgf0YkgFJh4e,1361,1991,226920,4,0,4,0.269,0.495,0.677,0.0,0.381,-6.139,0.0271,0.437,84.879,False,Solo,545311.0,62.0,band,album rock
5KzHTHTjftb7QFh5GicRnO,867,2008,228973,5,0,4,0.0332,0.796,0.705,2.14e-06,0.0809,-4.82,0.0358,0.774,113.964,False,Collaboration,363343.0,68.0,rapper,atl hip hop
5L0KDoZklMgs9GPoonneEl,2564,1998,227907,5,0,4,0.153,0.819,0.299,0.0,0.3,-11.964,0.122,0.515,121.913,False,Solo,7094201.0,82.0,singer,atl hip hop
5L10F9RikmCvAVOsNmFslE,1795,2002,253200,5,0,4,0.263,0.686,0.698,0.0,0.39,-2.942,0.223,0.748,93.118,False,Solo,1359390.0,72.0,band,dance pop
5L1DIODUFYbObdwx7AJnZM,662,1964,171707,4,1,4,0.678,0.31,0.334,0.0,0.381,-13.804,0.0307,0.315,80.06,False,Solo,3156386.0,79.0,-,adult standards
5L2l7mI8J1USMzhsmdjat9,523,2014,262200,10,1,4,0.000629,0.654,0.83,1.13e-06,0.121,-4.801,0.0366,0.548,124.989,False,Solo,4564469.0,85.0,DJ,big room
5LHCFZ5WpuN4Isb8hwGzbU,669,1983,232480,4,0,4,0.279,0.481,0.891,1.14e-05,0.171,-4.093,0.0993,0.56,128.097,False,Solo,351120.0,56.0,band,album rock
5LIleJbUUgtvYnBW9wfY1W,2261,2014,231907,9,0,4,0.328,0.67,0.476,0.0,0.104,-6.253,0.0406,0.235,96.975,False,Solo,4392148.0,80.0,singer,dance pop
5LJ93CrqstdBdVmC0xhZbu,631,1978,138760,0,1,4,0.0249,0.499,0.726,0.0,0.608,-10.154,0.0336,0.894,143.719,False,Solo,21415.0,34.0,singer,bubblegum pop
5LLKmmG2rr9AkZb3o8HBK1,1217,2001,220213,2,1,4,0.263,0.692,0.43,0.751,0.0525,-12.215,0.0411,0.787,76.475,False,Solo,38240.0,46.0,-,-
5LLRxnEQAbnQNzLK0mAC2R,1496,1992,275467,1,1,4,0.261,0.673,0.888,0.000134,0.234,-7.056,0.0364,0.801,110.772,False,Solo,160996.0,48.0,singer,minneapolis sound
5LME1QLKHnNtrIITsZBT9J,144,1967,203760,6,1,4,0.271,0.282,0.464,9e-06,0.0938,-7.406,0.0296,0.476,71.74,False,Solo,910.0,26.0,band,classic soul
5LNItvX1dmNp2i7paTFIZU,100,1979,253800,10,1,4,0.775,0.357,0.23,1.23e-05,0.104,-16.378,0.0303,0.21,142.689,False,Solo,75807.0,45.0,singer,adult standards
5LOTRTDq8WOfNtswBLbQQA,306,1969,185667,2,1,3,0.393,0.253,0.454,2.69e-06,0.0556,-11.041,0.0361,0.541,168.486,False,Solo,126804.0,54.0,singer,brill building pop
5LOYN0nX5filYLu1eOuDqA,831,1988,292840,9,0,4,0.289,0.695,0.219,0.575,0.342,-18.79,0.0553,0.543,96.934,False,Solo,436.0,20.0,band,freestyle
5LPkLveErawyu1XDAGXHOj,882,2015,222627,1,1,4,0.0139,0.547,0.664,2.94e-06,0.077,-5.622,0.028,0.551,138.048,False,Solo,1637395.0,74.0,singer,contemporary country
5LV5LgYnApxTF0BoZ3cDye,1113,1964,119960,6,1,4,0.531,0.563,0.754,0.0,0.379,-7.442,0.0676,0.918,156.664,False,Solo,3460.0,24.0,band,surf music
5LVv6WBGEyrogT7f481vIi,16,1976,175267,5,1,4,0.821,0.531,0.676,0.0,0.198,-5.52,0.0538,0.698,147.458,False,Solo,141481.0,51.0,-,album rock
5LXkyjFBTomtTVquFDsWbr,820,1974,217333,6,0,3,0.0216,0.393,0.45,8.21e-05,0.443,-10.626,0.131,0.389,149.67,False,Solo,85205.0,44.0,-,classic soul
5LdNW6fDrsFW0PDWEowVaX,469,1980,190893,4,1,4,0.0225,0.876,0.498,0.000298,0.211,-11.526,0.0546,0.973,118.154,False,Solo,18941.0,53.0,-,album rock
5LeDMHIZ5YDZ2b1VOcYVcG,1278,1982,219133,5,1,4,0.00316,0.66,0.897,2.25e-05,0.116,-5.558,0.0257,0.67,111.193,False,Solo,738733.0,70.0,singer,album rock
5Lgcn7u07bHuqbOtXkN62u,2958,2008,252120,3,1,4,0.134,0.662,0.693,0.0,0.145,-4.298,0.0698,0.655,86.009,False,Solo,9299581.0,94.0,singer,dance pop
5LjSxAIKwyZvQqJ04ZQ0Da,3825,1998,240547,6,1,4,0.163,0.465,0.653,2.67e-05,0.079,-7.613,0.0266,0.514,143.507,False,Solo,3459131.0,86.0,singer,glam rock
5Lm8wha7kmEuqyjJ237HNM,1695,2011,261747,9,1,4,0.0153,0.579,0.904,0.0,0.295,-3.545,0.0388,0.722,79.993,False,Solo,33554047.0,91.0,singer,dance pop
5LnX31wL57Ac0UixPWojui,213,1980,198120,0,1,4,0.00558,0.724,0.612,0.0397,0.299,-7.062,0.028,0.49,130.077,False,Solo,931.0,21.0,-,-
5LnXWeA9tuWKI2C1H74iiJ,37,2013,261867,6,1,4,0.157,0.632,0.559,0.0,0.121,-5.891,0.52,0.156,140.201,True,Collaboration,372230.0,66.0,singer,indie r&b
5LpDo0jI2zArdHXrHnKf8m,6,2010,176413,3,0,3,0.729,0.645,0.375,2.16e-05,0.102,-6.138,0.0279,0.534,81.027,False,Solo,1117723.0,80.0,band,hollywood
5Lst1j9rvgyzaCciTQn0v9,624,1964,137013,2,1,4,0.835,0.536,0.468,0.00173,0.218,-15.774,0.035,0.836,164.732,False,Solo,812.0,37.0,band,northern soul
5LuZOVDfj6bMIPQ49Ucl8K,51,1967,247616,7,1,4,0.00156,0.287,0.723,0.632,0.308,-9.586,0.0402,0.615,160.997,False,Solo,3.0,0.0,-,-
5LxvwujISqiB8vpRYv887S,1349,1970,176333,8,1,4,0.305,0.469,0.538,0.00012,0.37,-13.559,0.0571,0.886,196.605,False,Solo,807314.0,73.0,band,motown
5LxxcplM6WGx6ni2GdIGRy,207,1968,109400,2,0,4,0.925,0.278,0.511,0.0,0.942,-8.763,0.0361,0.418,176.26,False,Solo,144930.0,63.0,singer,bolero
5M3ZwYKhBoAKgTqebp4BBi,158,1993,230733,3,1,4,6.45e-05,0.584,0.815,0.0367,0.214,-8.151,0.0325,0.705,120.799,False,Solo,353474.0,59.0,-,album rock
5M3lcfDNGB4S0iDoP9ItcV,965,1972,165093,0,1,4,0.0338,0.613,0.817,1.94e-06,0.083,-4.957,0.0858,0.621,119.927,False,Solo,78994.0,69.0,band,native american
5M8oqeozsjPMSXbkjo0SyD,859,2002,285587,2,1,4,0.00258,0.511,0.846,0.0,0.0777,-6.677,0.0531,0.528,93.848,False,Solo,735490.0,65.0,duo,contemporary country
5M9TH1OD92fWsWqp5we4mY,171,1974,229507,2,1,4,0.887,0.263,0.266,0.000663,0.0933,-12.228,0.0357,0.0712,84.469,False,Solo,547653.0,68.0,singer,adult standards
5MCifoOj2OHQo2HEWO7RSt,212,1970,146333,3,1,4,0.809,0.625,0.441,2.96e-06,0.656,-11.043,0.0667,0.679,130.119,False,Solo,68002.0,43.0,singer,beach music
5MES8pWN75QiZaFCdaHtp1,568,1966,181827,0,1,3,0.829,0.231,0.37,2.83e-06,0.12,-10.342,0.0302,0.127,110.199,False,Solo,200371.0,64.0,band,adult standards
5MExTByQ0SqNrw5ivKggdB,698,1981,251893,9,1,4,0.403,0.663,0.552,0.0,0.0362,-8.82,0.0342,0.773,131.249,False,Solo,929254.0,73.0,band,album rock
5MGSSlI7LQxTJ2IJsyRDlq,616,1992,226667,0,1,4,0.00864,0.93,0.547,0.0,0.114,-14.057,0.0607,0.92,107.086,False,Solo,49183.0,39.0,band,gangster rap
5MHrg2ig7aR8Rp0fqG8ru1,356,1974,231293,9,1,4,0.0388,0.573,0.524,7.8e-06,0.0918,-16.128,0.0484,0.764,117.453,False,Solo,137048.0,54.0,band,album rock
5MJV7PRQo1Wo7lE81FeSM9,1374,1996,211667,0,0,4,0.192,0.63,0.612,0.0,0.136,-8.633,0.0291,0.704,114.59,False,Solo,151357.0,49.0,band,ccm
5MLLuLqPdUlx8bfKtdkLwO,1472,1975,274891,0,1,4,0.717,0.559,0.393,0.0,0.0532,-11.095,0.0237,0.669,90.105,False,Solo,3621959.0,80.0,band,album rock
5MPxgVGxq79wcoNKtlRaTf,1407,1985,284119,10,1,4,0.46,0.7,0.254,0.0,0.1,-16.019,0.0429,0.408,91.437,False,Solo,285316.0,51.0,singer,funk
5MRIlJbi80rdC8mHUh5bpk,982,1978,217693,5,0,3,0.748,0.57,0.276,1.79e-05,0.0836,-13.47,0.0394,0.321,174.288,False,Solo,138599.0,59.0,band,album rock
5MXbF69Vf92GP2ECVVAqcg,301,1967,160907,9,1,4,0.257,0.427,0.329,0.00289,0.047,-16.675,0.0405,0.573,91.416,False,Solo,2.0,0.0,-,-
5MYFw4T2gy52pOGBN4EYHS,1177,2005,236600,11,1,4,0.108,0.789,0.881,0.0,0.355,-5.758,0.0331,0.647,133.301,True,Collaboration,142295.0,55.0,rapper,dirty south rap
5MeyM5rIWUeBgqceaycMZQ,436,1969,222853,7,0,4,0.00754,0.558,0.576,0.83,0.11,-14.418,0.0291,0.84,144.07,False,Solo,128905.0,60.0,band,blues
5MhKJbDDBve7H2UMSpAhKo,631,1991,258667,7,1,4,0.201,0.408,0.65,2.3e-05,0.344,-5.844,0.0329,0.271,80.116,False,Solo,1384878.0,73.0,band,adult standards
5MhMAWghLuvQMNRf7kPmVg,1156,1974,230560,4,1,4,0.357,0.634,0.495,0.0,0.0611,-14.641,0.0308,0.748,120.815,False,Solo,838248.0,73.0,singer,adult standards
5Mhf6GA6G6ugP2x7mnAGyY,1323,1978,486027,8,0,4,0.307,0.783,0.875,0.00322,0.576,-6.639,0.0812,0.832,119.389,False,Solo,567796.0,65.0,singer,disco
5MiIyCJ1DYbWLdwWYzyNcJ,1721,1994,236507,9,0,4,0.0237,0.905,0.501,0.00163,0.0727,-7.215,0.0412,0.829,102.035,False,Solo,142397.0,57.0,duo,hip pop
5MiRgE7Yta2jiOkVGHbiQC,648,2012,206640,0,1,4,0.0284,0.565,0.84,0.0,0.0928,-4.641,0.0296,0.742,144.04,False,Solo,1111109.0,73.0,singer,contemporary country
5MjUkhqCpr5uZ39xZmLZxe,178,1996,286800,4,0,4,0.702,0.511,0.402,0.00014,0.11,-10.695,0.219,0.503,83.339,False,Solo,752665.0,67.0,singer,alternative r&b
5MjwNUe4SSzAzsHoBjlPOm,1673,1975,255600,2,1,4,0.0729,0.68,0.608,0.0,0.0911,-12.575,0.0499,0.904,137.481,False,Solo,291662.0,68.0,band,adult standards
5MlYAEmQmnsts8qJkZ87wp,434,1969,176000,9,1,4,0.497,0.439,0.477,0.0,0.13,-7.457,0.0275,0.545,76.994,False,Solo,350091.0,66.0,singer,adult standards
5Mmk2ii6laakqfeCT7OnVD,2862,2000,253733,2,1,4,0.132,0.701,0.885,0.000197,0.0657,-6.81,0.0614,0.741,121.54,True,Solo,395423.0,60.0,-,hip pop
5MnhrGKkxcKElu6NGtAvfm,423,1967,144253,5,1,4,0.016,0.55,0.625,0.000255,0.12,-6.375,0.0315,0.368,131.277,False,Solo,506730.0,67.0,band,brill building pop
5MoDQWMDMaAGDEiWsJfeCi,1905,1989,238027,4,0,3,0.525,0.526,0.358,0.0,0.0942,-7.239,0.0243,0.4,78.988,False,Solo,521073.0,68.0,band,album rock
5MqqOLWzSF0Y2u6fUqEij9,12,1971,220067,7,1,4,0.146,0.581,0.459,4.35e-05,0.156,-15.161,0.0358,0.902,102.726,False,Solo,3110.0,31.0,-,british folk
5MrBeFD9PY3pCyB9lfB6Ai,523,1965,194560,1,1,4,0.806,0.617,0.484,0.00129,0.172,-9.952,0.0549,0.403,114.293,False,Solo,56613.0,48.0,band,brill building pop
5MrmMiU440CvGVgegeZx9g,400,1968,192838,11,1,4,0.148,0.641,0.618,0.0,0.761,-13.79,0.0669,0.862,101.047,False,Solo,7730.0,45.0,singer,northern soul
5Msj0U1TQ8ukkeVv0wdbnC,592,1964,144827,4,1,4,0.609,0.662,0.547,0.0,0.0853,-14.595,0.436,0.444,178.187,False,Solo,134820.0,57.0,singer,adult standards
5MtTg40bqOXNVcrZJ0CRYE,187,1993,238267,9,1,4,0.241,0.441,0.538,0.0,0.105,-8.597,0.0253,0.302,151.82,False,Solo,243271.0,64.0,-,anthem worship
5Mtt6tZSZA9cXTHGSGpyh0,35,2015,328827,10,0,4,0.00713,0.553,0.852,0.0,0.463,-4.08,0.305,0.27,176.058,True,Solo,13025240.0,90.0,rapper,conscious hip hop
5MuNxNox3zTanAFIO5KcTl,1642,1979,375400,7,0,4,0.00115,0.7,0.816,0.00123,0.0901,-9.711,0.044,0.838,113.244,False,Solo,281023.0,66.0,band,dance pop
5MuYlOp3a9stKZTSli0dML,1826,2010,192502,0,1,4,0.0203,0.748,0.741,6.31e-06,0.386,-6.783,0.0842,0.904,138.038,False,Solo,8163.0,25.0,band,-
5MvJf90qZxiVG6LpOBTOjJ,124,1983,187120,9,1,4,0.0467,0.636,0.667,1.23e-06,0.152,-7.269,0.0349,0.948,121.939,False,Solo,287.0,11.0,band,-
5MxNLUsfh7uzROypsoO5qe,1953,1976,266960,1,1,4,0.388,0.307,0.433,9.08e-05,0.332,-10.057,0.029,0.224,160.9,False,Solo,7073440.0,80.0,band,album rock
5MzjQ95rdB2xt9DNa2IzaC,2728,2005,239773,5,0,4,0.00975,0.678,0.931,0.0,0.375,-2.7,0.0654,0.586,130.906,False,Solo,3646912.0,80.0,band,dance pop
5N0rYKcgADQhll7pYAYC6P,1846,2001,254493,4,0,4,0.00123,0.869,0.358,0.000575,0.0775,-12.42,0.254,0.34,93.899,True,Solo,6457.0,27.0,-,karaoke
5N2ybHaC9tqFvYxGj70haX,150,2003,202040,4,1,4,0.0527,0.637,0.463,2.97e-05,0.111,-7.714,0.0329,0.2,78.04,False,Solo,427967.0,63.0,singer,arkansas country
5N4GJ0qYLFC2D2dq0fVdiw,1587,1994,271467,10,1,4,0.941,0.182,0.144,0.00331,0.0704,-16.044,0.0427,0.105,71.982,False,Collaboration,211.0,26.0,-,-
5N5J0zq5FSKHhtvDdSJsWw,256,1972,174960,7,1,4,0.398,0.708,0.805,0.000249,0.0545,-7.618,0.0301,0.976,129.185,False,Solo,68090.0,47.0,-,blues-rock
5N6TyNtfquQmmU9o9snjq1,2089,1977,230246,8,1,4,0.036,0.529,0.443,0.823,0.0597,-11.402,0.0285,0.186,173.108,False,Solo,555.0,26.0,-,karaoke
5N895R0G7IZKFBrjRbD4vP,203,1973,181933,9,1,4,0.328,0.641,0.457,0.0,0.228,-12.401,0.0362,0.694,107.215,False,Solo,257930.0,57.0,singer,contemporary country
5NB6p9H8p9ylibEjlTIxSD,51,1975,270440,8,1,4,0.301,0.423,0.619,0.000147,0.387,-10.531,0.0394,0.507,115.671,False,Solo,138599.0,59.0,band,album rock
5NBWyzJWYFy6kx5Gmp8Q2u,748,1987,269160,0,1,4,0.0181,0.722,0.596,7.77e-05,0.0456,-13.285,0.046,0.885,117.996,False,Solo,4832.0,21.0,band,deep new wave
5NBbYHUuWHvgIQfvMN0jje,603,1982,272067,6,1,4,0.899,0.721,0.487,0.907,0.0841,-9.48,0.0414,0.158,110.807,False,Solo,1075.0,17.0,-,jazz violin
5NCY3uTCovd93aqwbodUhm,1766,1978,237827,0,1,4,0.114,0.461,0.551,0.0,0.11,-13.095,0.0345,0.689,129.716,False,Collaboration,417789.0,72.0,-,album rock
5NDUXbMwcnTQp66tI2zcdR,399,2017,198001,0,1,4,0.548,0.828,0.56,3.66e-05,0.15,-6.685,0.0327,0.872,122.054,False,Solo,662396.0,78.0,singer,neo mellow
5NFYuqu8V6QXc6mzcLImd6,734,2016,209413,7,1,4,0.0244,0.789,0.608,0.0,0.368,-8.288,0.189,0.271,129.958,True,Solo,39945500.0,99.0,rapper,canadian hip hop
5NFbzd8K2VHwrydjKVetIv,1786,1989,249568,5,1,4,0.413,0.547,0.356,1.56e-06,0.128,-14.127,0.0244,0.467,82.19,False,Solo,323660.0,68.0,singer,dance pop
5NHTtXGCdO7ul16xr0q93w,425,2002,270960,2,1,4,7.81e-06,0.564,0.947,0.828,0.373,-4.998,0.0448,0.351,100.002,True,Solo,3192438.0,77.0,band,alternative metal
5NIboeg4LUGpAkqPdyxSFK,1290,1997,272788,9,1,4,0.115,0.747,0.557,0.0,0.475,-8.361,0.359,0.548,180.404,True,Solo,540782.0,62.0,band,g funk
5NK8jad728pj6YeqM5VJD4,1073,1991,329400,4,1,4,0.06,0.584,0.521,7.56e-05,0.22,-5.782,0.0295,0.317,160.058,False,Solo,340100.0,65.0,band,album rock
5NN5MQyE3Lo91zAEHpGa7S,572,1984,208133,7,1,4,0.00292,0.54,0.621,0.00287,0.367,-13.165,0.0369,0.195,130.202,False,Solo,317869.0,61.0,band,dance rock
5NNGO1dOEpwDdkbTfw0ErB,1035,1997,227667,6,1,4,0.0171,0.745,0.608,0.0,0.081,-5.525,0.0373,0.541,129.303,False,Solo,2300.0,31.0,singer,deep acoustic pop
5NORWMFC27ywGSZxi8uquP,485,2016,160097,5,1,4,0.595,0.663,0.582,0.00021,0.0849,-6.451,0.0284,0.59,76.047,False,Solo,3277284.0,80.0,band,folk-pop
5NQdweL8O7nGdM7e4IS1lf,476,2000,172933,10,0,4,0.0554,0.9,0.593,0.0,0.0304,-6.629,0.333,0.633,92.946,True,Collaboration,527486.0,65.0,rapper,east coast hip hop
5NR2RuQ5rQplGLaKS7ZwAu,73,1977,186587,2,0,4,0.215,0.553,0.672,0.0127,0.103,-10.917,0.0438,0.582,137.414,False,Solo,2057553.0,73.0,band,album rock
5NTZM8YYeKM2YsGSffVIge,2107,1994,235000,6,0,4,0.0399,0.615,0.616,0.000129,0.348,-10.39,0.133,0.836,170.776,False,Solo,960442.0,72.0,singer,alternative rock
5NU6nNizcd38J1xJi1tGXE,1095,1971,199293,0,1,4,0.156,0.581,0.806,4.53e-06,0.215,-8.158,0.0335,0.87,77.496,False,Solo,5758.0,38.0,singer,country rock
5NUvj4WX2tAQGxOF4CWJ7I,395,2015,169827,1,0,4,0.00195,0.654,0.749,0.0,0.0956,-5.383,0.0257,0.774,108.004,False,Solo,1209243.0,73.0,singer,contemporary country
5NZDsSWbajjNjo4N5BSLwO,19,1971,258813,0,1,4,0.0765,0.636,0.804,0.00175,0.73,-7.674,0.0284,0.969,125.604,False,Solo,753.0,15.0,-,memphis soul
5NaOWLOmVjcA3M5spRATN9,1736,1997,299827,1,1,4,0.118,0.694,0.823,7.11e-06,0.152,-6.755,0.0917,0.683,95.83,False,Solo,4682308.0,81.0,singer,dance pop
5NbH5YGvgF2RbrxeXnGVkM,443,1966,175507,7,1,4,0.596,0.727,0.381,0.0,0.0987,-11.674,0.0388,0.781,127.591,False,Solo,14682.0,47.0,-,adult standards
5NbbELkAEMtl6ZfBbL0AEC,893,1969,152333,0,1,3,0.676,0.441,0.798,0.039,0.1,-11.331,0.062,0.858,166.219,False,Collaboration,1704.0,34.0,-,-
5NeIONQWJ25uPylJBJiO4c,945,2006,282947,3,0,4,0.0417,0.545,0.753,0.0,0.389,-4.618,0.036,0.434,105.754,False,Solo,1571879.0,72.0,band,alternative metal
5NerAJRjA2TpBkMU1GC8Ml,2343,1997,282227,9,0,4,0.195,0.694,0.651,0.0,0.241,-7.359,0.0266,0.551,89.917,False,Solo,204151.0,62.0,-,boy band
5NetSTs4dgiR6GLrZOQcwJ,27,2015,198853,0,0,4,0.00545,0.645,0.669,0.00138,0.0997,-7.946,0.0638,0.568,100.052,False,Solo,5848521.0,86.0,singer,latin viral pop
5NfMMASaRz01fltWjbYoLu,1156,1967,124760,7,1,4,0.703,0.26,0.506,0.0013,0.285,-15.18,0.0409,0.621,139.019,False,Solo,32988.0,39.0,band,brill building pop
5Nh8XViPuGZpPfAdcmcr5t,14,2014,175885,10,1,4,0.252,0.774,0.891,0.0,0.374,-4.241,0.188,0.612,79.991,False,Solo,1002708.0,76.0,singer,australian pop
5NhZkLMccDVhxocmVHDu4G,685,2007,231467,7,1,4,0.287,0.488,0.855,0.0,0.132,-3.417,0.0399,0.799,148.971,False,Solo,175505.0,55.0,-,contemporary country
5NjIog0vXS0VBWa5a94vzJ,62,1995,212267,1,1,4,0.000641,0.613,0.721,1.6e-05,0.13,-6.868,0.0252,0.763,107.956,False,Solo,13343.0,34.0,band,alternative pop
5NkOX5hXQZuJh0ksKjEg9S,1197,1985,215627,5,1,4,0.196,0.517,0.821,0.0,0.101,-10.061,0.0437,0.925,178.906,False,Solo,9551.0,46.0,singer,album rock
5NkT19r4Y4MjxnTrcKudB8,690,1964,134560,9,1,4,0.0359,0.443,0.936,0.000117,0.075,-3.171,0.0474,0.942,146.886,False,Solo,113440.0,53.0,singer,adult standards
5Nm9ERjJZ5oyfXZTECKmRt,3779,2014,172724,0,1,4,0.588,0.418,0.42,6.39e-05,0.11,-6.444,0.0414,0.184,84.094,False,Solo,9507679.0,92.0,singer,pop
5Np8Xbu2cMRReBOeT53fpX,80,1972,235467,5,1,4,0.342,0.579,0.627,0.0,0.653,-13.383,0.144,0.87,162.948,False,Solo,10806.0,19.0,singer,blues-rock
5NqYo7el2XVOHXkMSrS9jH,779,1967,170947,11,0,4,0.274,0.669,0.356,1.69e-06,0.077,-11.252,0.0326,0.694,115.056,False,Solo,160597.0,61.0,band,brill building pop
5NrqxWYfHjU2xFhHB3tm4J,348,1982,212333,0,1,3,0.103,0.501,0.667,0.0,0.0577,-8.715,0.0278,0.7,138.043,False,Solo,30929.0,67.0,singer,folk
5NsPj65Kxi7BDZKABPY5hV,1968,1989,239667,1,1,4,0.0105,0.568,0.899,5.84e-06,0.0675,-5.94,0.0401,0.943,98.138,False,Solo,478000.0,60.0,singer,dance pop
5Nvmx1tTQjv0ssh3QaJK2q,110,1977,455600,0,1,4,0.0553,0.681,0.95,0.172,0.0299,-7.08,0.0384,0.857,120.549,False,Solo,23293.0,30.0,-,classic soul
5NwkWwfRJaT55hEPtCmJHx,160,1990,302107,10,1,4,0.22,0.369,0.762,2.8e-05,0.579,-8.993,0.0464,0.644,84.957,False,Solo,131414.0,60.0,singer,australian pop
5NzPBOUmOGAlRV8HQWvIgi,195,1975,408160,8,1,4,0.0591,0.65,0.726,2.55e-06,0.086,-8.832,0.0908,0.961,123.512,False,Solo,910.0,26.0,band,classic soul
